Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0.00,-4.515786E-06,1037.20,0,56.84, -,8.887592
0.05,-4.515786E-06,1037.20,0,56.84, -,8.887592
0.10,5.356635,1037.00,5.095238,56.84, -,8.887592
0.15,10.71411,1036.80,10.19048,56.84, -,8.887592
0.20,16.0757,1036.60,15.28571,56.84, -,8.887592
0.25,26.79811,1036.20,25.47619,56.84, -,8.887592
0.30,34.83966,1035.90,33.14286,56.84, -,8.887592
0.35,40.20501,1035.70,38.23809,56.84, -,8.887592
0.40,50.93169,1035.30,48.47619,56.84, -,8.887592
0.45,67.03456,1034.70,63.80952,56.84, -,8.887592
0.50,80.45721,1034.20,76.57143,56.84, -,8.887592
0.55,93.88511,1033.70,89.38095,56.84, -,8.887592
0.60,112.6917,1033.00,107.2857,56.84, -,8.887592
0.65,144.9565,1031.80,138,56.84, -,8.887592
0.70,171.8682,1030.80,163.619,56.84, -,8.887592
0.75,201.4981,1029.70,191.8571,56.84, -,8.887592
0.80,225.755,1028.80,214.9524,56.84, -,8.887592
0.85,258.1298,1027.60,245.7619,56.84, -,8.887592
0.90,279.7267,1026.80,266.3333,56.84, -,8.887592
0.95,301.3405,1026.00,286.9048,56.84, -,8.887592
1.00,325.6716,1025.10,310.0952,56.84, -,8.887592
1.05,360.8458,1023.80,343.5714,56.84, -,8.887592
1.10,393.347,1022.60,374.5238,56.84, -,8.887592
1.15,434.0165,1021.10,408.1429,56.84, -,8.887592
1.20,458.4404,1020.20,426.2857,56.84, -,8.887592
1.25,461.1564,1020.10,423.7619,56.84, -,8.887592
1.30,461.1564,1020.10,413.5714,56.84, -,8.887592
1.35,444.8688,1020.70,390.381,56.84, -,8.887592
1.40,434.0165,1021.10,374.9524,56.84, -,8.887592
1.45,474.7344,1019.60,403.4762,56.84, -,8.887592
1.50,501.9066,1018.60,414,56.84, -,8.90704
1.55,518.2197,1018.00,416.7619,56.84, -,8.90704
1.60,537.2625,1017.30,422.0952,56.84, -,8.90704
1.65,569.9318,1016.10,435.2857,56.84, -,8.90704
1.70,583.5532,1015.60,417.5238,56.84, -,8.90704
1.75,589.0019,1015.40,397.0952,56.84, -,8.90704
1.80,597.1799,1015.10,376.6667,56.84, -,8.90704
1.85,605.3582,1014.80,361.381,56.84, -,8.90704
1.90,616.2651,1014.40,340.9524,56.84, -,8.90704
1.95,643.5502,1013.40,346.381,56.84, -,8.90704
2.00,684.5186,1011.90,364.8095,56.84, -,8.90704
2.05,728.2735,1010.30,383.2857,56.84, -,8.90704
2.10,763.8646,1009.00,383.7143,56.84, -,8.90704
2.15,810.4635,1007.30,397.1429,56.84, -,8.90704
2.20,846.1404,1006.00,392.4286,56.84, -,8.90704
2.25,890.1015,1004.40,411.0476,56.84, -,8.90704
2.30,925.8635,1003.10,442.5238,56.84, -,8.90704
2.35,961.6614,1001.80,476.619,56.84, -,8.90704
2.40,989.2241,1000.80,518.381,56.84, -,8.90704
2.45,975.44,1001.30,515.5714,56.84, -,8.90704
2.50,920.3591,1003.30,424.3333,56.84, -,8.90704
2.55,925.8635,1003.10,403.7143,56.84, -,8.887592
2.60,939.6276,1002.60,401.2857,56.84, -,8.887592
2.65,964.416,1001.70,406.7619,56.84, -,8.887592
2.70,983.7095,1001.00,394.0476,56.84, -,8.887592
2.75,994.7397,1000.60,391.619,56.84, -,8.887592
2.80,989.2241,1000.80,381.1905,56.84, -,8.887592
2.85,989.2241,1000.80,373.381,56.84, -,8.887592
2.90,1000.254,1000.40,376.0952,56.84, -,8.887592
2.95,1014.049,999.90,378.8571,56.84, -,8.887592
3.00,1025.089,999.50,363.381,56.84, -,8.887592
3.05,1044.417,998.80,342.8095,56.84, -,8.887592
3.10,1063.755,998.10,319.5714,56.84, -,8.887592
3.15,1080.339,997.50,301.4762,56.84, -,8.887592
3.20,1116.3,996.20,291.3333,56.84, -,8.887592
3.25,1180.016,993.90,318,56.84, -,8.887592
3.30,1232.742,992.00,326.381,56.84, -,8.887592
3.35,1288.331,990.00,345.2857,56.84, -,8.887592
3.40,1330.082,988.50,350.9524,56.84, -,8.887592
3.45,1346.797,987.90,340.619,56.84, -,8.887592
3.50,1293.895,989.80,303.381,56.84, -,8.887592
3.55,1254.966,991.20,318.7619,56.84, -,8.887592
3.60,1232.742,992.00,292.381,56.84, -,8.887592
3.65,1202.208,993.10,250.1905,56.84, -,8.887592
3.70,1243.853,991.60,266.2381,56.84, -,8.887592
3.75,1243.853,991.60,247.8571,56.84, -,8.887592
3.80,1235.519,991.90,229.381,56.84, -,8.887592
3.85,1254.966,991.20,253.1429,56.84, -,8.887592
3.90,1268.864,990.70,266.381,56.84, -,8.887592
3.95,1282.768,990.20,269.0952,56.84, -,8.887592
4.00,1299.46,989.60,271.8571,56.84, -,8.887592
4.05,1327.298,988.60,287.8571,56.84, -,8.887592
4.10,1349.584,987.80,290.6667,56.84, -,8.887592
4.15,1371.885,987.00,293.4762,56.84, -,8.887592
4.20,1394.201,986.20,298.9048,56.84, -,8.887592
4.25,1422.116,985.20,291.2381,56.84, -,8.887592
4.30,1447.26,984.30,254.5238,56.84, -,8.887592
4.35,1480.814,983.10,236.2381,56.84, -,8.887592
4.40,1503.201,982.30,204.619,56.84, -,8.887592
4.45,1520.001,981.70,180.8571,56.84, -,8.887592
4.50,1517.201,981.80,162.2857,56.84, -,8.887592
4.55,1492.005,982.70,188.6667,56.84, -,8.887592
4.60,1461.237,983.80,196.4762,56.84, -,8.887592
4.65,1483.611,983.00,238.9048,56.84, -,8.887592
4.70,1480.814,983.10,265.3333,56.84, -,8.887592
4.75,1452.85,984.10,199.0476,56.84, -,8.887592
4.80,1472.421,983.40,217.6667,56.84, -,8.887592
4.85,1503.201,982.30,254.9524,56.84, -,8.887592
4.90,1503.201,982.30,236.4286,56.84, -,8.887592
4.95,1500.401,982.40,220.5238,56.84, -,8.887592
5.00,1508.801,982.10,215.2857,56.84, -,8.887592
5.05,1517.201,981.80,207.381,56.84, -,8.887592
5.10,1528.404,981.40,191.5238,56.84, -,8.887592
5.15,1539.612,981.00,180.9524,56.84, -,8.887592
5.20,1553.627,980.50,173.0476,56.84, -,8.887592
5.25,1570.451,979.90,167.8095,56.84, -,8.887592
5.30,1584.479,979.40,154.619,56.84, -,8.887592
5.35,1598.512,978.90,144.0476,56.84, -,8.887592
5.40,1612.551,978.40,125.4762,56.84, -,8.887592
5.45,1629.407,977.80,120.1905,56.84, -,8.887592
5.50,1643.458,977.30,117.5714,56.84, -,8.945935
5.55,1663.141,976.60,139,56.84, -,8.945935
5.60,1677.207,976.10,176.381,56.84, -,8.945935
5.65,1691.279,975.60,219.0476,56.84, -,8.945935
5.70,1699.724,975.30,205.8095,56.84, -,8.945935
5.75,1708.172,975.00,216.5238,56.84, -,8.945935
5.80,1716.621,974.70,251.1905,56.84, -,8.945935
5.85,1719.44,974.60,235.2381,56.84, -,8.945935
5.90,1716.621,974.70,203.2381,56.84, -,8.945935
5.95,1708.172,975.00,195.1905,56.84, -,8.945935
6.00,1702.539,975.20,192.4762,56.84, -,8.945935
6.05,1713.805,974.80,195.1905,56.84, -,8.945935
6.10,1725.073,974.40,197.9048,56.84, -,8.945935
6.15,1733.529,974.10,195.2857,56.84, -,8.945935
6.20,1739.165,973.90,190,56.84, -,8.945935
6.25,1747.624,973.60,184.7143,56.84, -,8.945935
6.30,1756.083,973.30,176.7619,56.84, -,8.945935
6.35,1764.545,973.00,171.4286,56.84, -,8.945935
6.40,1770.188,972.80,163.4286,56.84, -,8.945935
6.45,1778.653,972.50,158.0952,56.84, -,8.945935
6.50,1781.474,972.40,144.7143,56.84, -,8.945935
6.55,1787.12,972.20,136.7143,56.84, -,8.945935
6.60,1789.944,972.10,120.619,56.84, -,8.945935
6.65,1798.414,971.80,115.2857,56.84, -,8.945935
6.70,1804.063,971.60,107.2857,56.84, -,8.945935
6.75,1809.71,971.40,104.619,56.84, -,8.945935
6.80,1821.012,971.00,107.3333,56.84, -,8.945935
6.85,1826.664,970.80,104.6667,56.84, -,8.945935
6.90,1832.318,970.60,107.381,56.84, -,8.945935
6.95,1837.97,970.40,115.4286,56.84, -,8.945935
7.00,1840.798,970.30,126.1905,56.84, -,8.945935
7.05,1846.454,970.10,136.9524,56.84, -,8.945935
7.10,1852.108,969.90,131.619,56.84, -,8.945935
7.15,1857.766,969.70,126.2857,56.84, -,8.945935
7.20,1866.253,969.40,126.3333,56.84, -,8.945935
7.25,1874.744,969.10,129.0476,56.84, -,8.945935
7.30,1883.235,968.80,129.0952,56.84, -,8.945935
7.35,1888.898,968.60,126.4286,56.84, -,8.945935
7.40,1891.729,968.50,121.0952,56.84, -,8.945935
7.45,1891.729,968.50,115.7143,56.84, -,8.945935
7.50,1900.224,968.20,115.7619,56.84, -,8.945935
7.55,1905.89,968.00,118.4762,56.84, -,8.945935
7.60,1911.556,967.80,118.4762,56.84, -,8.945935
7.65,1920.057,967.50,123.9048,56.84, -,8.945935
7.70,1925.725,967.30,121.2381,56.84, -,8.945935
7.75,1931.395,967.10,121.2381,56.84, -,8.945935
7.80,1937.064,966.90,121.2381,56.84, -,8.945935
7.85,1942.736,966.70,115.8571,56.84, -,8.945935
7.90,1942.736,966.70,110.4762,56.84, -,8.945935
7.95,1945.573,966.60,107.8095,56.84, -,8.945935
8.00,1951.244,966.40,107.8095,56.84, -,8.945935
8.05,1956.918,966.20,110.4762,56.84, -,8.945935
8.10,1962.593,966.00,110.4762,56.84, -,8.945935
8.15,1968.269,965.80,110.5238,56.84, -,8.945935
8.20,1971.106,965.70,107.8571,56.84, -,8.945935
8.25,1976.784,965.50,105.1905,56.84, -,8.945935
8.30,1982.462,965.30,102.5238,56.84, -,8.945935
8.35,1985.301,965.20,97.14286,56.84, -,8.945935
8.40,1988.141,965.10,94.47619,56.84, -,8.945935
8.45,1993.82,964.90,97.19048,56.84, -,8.945935
8.50,1999.501,964.70,102.619,56.84, -,8.945935
8.55,2005.183,964.50,99.95238,56.84, -,8.945935
8.60,2008.024,964.40,97.28571,56.84, -,8.945935
8.65,2013.707,964.20,97.33334,56.84, -,8.945935
8.70,2016.55,964.10,91.95238,56.84, -,8.945935
8.75,2022.233,963.90,92,56.84, -,8.945935
8.80,2025.077,963.80,89.33334,56.84, -,8.945935
8.85,2027.919,963.70,86.66666,56.84, -,8.945935
8.90,2030.763,963.60,84,56.84, -,8.945935
8.95,2030.763,963.60,84,56.84, -,8.945935
9.00,2036.449,963.40,86.71429,56.84, -,8.945935
9.05,2039.294,963.30,84.04762,56.84, -,8.945935
9.10,2042.137,963.20,81.38095,56.84, -,8.945935
9.15,2044.983,963.10,78.71429,56.84, -,8.945935
9.20,2044.983,963.10,73.28571,56.84, -,8.945935
9.25,2047.827,963.00,73.28571,56.84, -,8.945935
9.30,2050.671,962.90,70.57143,56.84, -,8.945935
9.35,2053.517,962.80,67.85714,56.84, -,8.945935
9.40,2056.362,962.70,67.85714,56.84, -,8.945935
9.45,2059.208,962.60,67.85714,56.84, -,8.945935
9.50,2062.053,962.50,65.14286,56.84, -,8.965384
9.55,2064.898,962.40,62.42857,56.84, -,8.965384
9.60,2067.746,962.30,59.71429,56.84, -,8.965384
9.65,2070.592,962.20,59.71429,56.84, -,8.965384
9.70,2073.439,962.10,57,56.84, -,8.965384
9.75,2076.286,962.00,57,56.84, -,8.965384
9.80,2079.132,961.90,54.28571,56.84, -,8.965384
9.85,2079.132,961.90,51.57143,56.84, -,8.965384
9.90,2081.981,961.80,51.57143,56.84, -,8.965384
9.95,2081.981,961.80,48.85714,56.84, -,8.965384
10.00,2084.828,961.70,51.57143,56.84, -,8.965384
10.05,2087.677,961.60,48.85714,56.84, -,8.965384
10.10,2087.677,961.60,46.14286,56.84, -,8.965384
10.15,2090.524,961.50,46.14286,56.84, -,8.965384
10.20,2093.372,961.40,46.14286,56.84, -,8.965384
10.25,2093.372,961.40,46.14286,56.84, -,8.965384
10.30,2096.221,961.30,46.14286,56.84, -,8.965384
10.35,2099.07,961.20,46.14286,56.84, -,8.965384
10.40,2099.07,961.20,43.42857,56.84, -,8.965384
10.45,2101.92,961.10,43.42857,56.84, -,8.965384
10.50,2101.92,961.10,40.71429,56.84, -,8.965384
10.55,2104.769,961.00,40.71429,56.84, -,8.965384
10.60,2104.769,961.00,38,56.84, -,8.965384
10.65,2104.769,961.00,35.28571,56.84, -,8.965384
10.70,2107.617,960.90,35.28571,56.84, -,8.965384
10.75,2110.468,960.80,35.28571,56.84, -,8.965384
10.80,2110.468,960.80,32.57143,56.84, -,8.965384
10.85,2116.169,960.60,35.28571,56.84, -,8.965384
10.90,2119.019,960.50,38,56.84, -,8.965384
10.95,2119.019,960.50,35.28571,56.84, -,8.965384
11.00,2113.318,960.70,29.85714,56.84, -,8.965384
11.05,2110.468,960.80,24.42857,56.84, -,8.965384
11.10,2107.617,960.90,19,56.84, -,8.965384
11.15,2110.468,960.80,21.71428,56.84, -,8.965384
11.20,2110.468,960.80,19,56.84, -,8.965384
11.25,2107.617,960.90,13.57143,56.84, -,8.965384
11.30,2107.617,960.90,13.57143,56.84, -,8.965384
11.35,2110.468,960.80,13.57143,56.84, -,8.965384
11.40,2110.468,960.80,10.85714,56.84, -,8.965384
11.45,2107.617,960.90,8.142858,56.84, -,8.965384
11.50,2104.769,961.00,2.714286,56.84, -,8.984831
11.55,2101.92,961.10,0,56.84, Drogue,8.984831
11.60,2099.07,961.20,-5.428571,56.84, -,8.984831
11.65,2099.07,961.20,-5.428571,56.84, -,8.984831
11.70,2096.221,961.30,-8.142858,56.84, -,8.984831
11.75,2093.372,961.40,-13.57143,56.84, -,8.984831
11.80,2093.372,961.40,-16.28572,56.84, -,8.984831
11.85,2087.677,961.60,-21.71428,56.84, -,8.984831
11.90,2087.677,961.60,-27.14286,56.84, -,8.984831
11.95,2087.677,961.60,-29.85714,56.84, -,8.984831
12.00,2093.372,961.40,-24.42857,56.84, -,8.984831
12.05,2087.677,961.60,-24.42857,56.84, -,8.984831
12.10,2081.981,961.80,-27.14286,56.84, -,8.984831
12.15,2079.132,961.90,-27.14286,56.84, -,8.984831
12.20,2073.439,962.10,-35.28571,56.84, -,8.984831
12.25,2067.746,962.30,-40.71429,56.84, -,8.984831
12.30,2067.746,962.30,-38,56.84, -,8.984831
12.35,2067.746,962.30,-38,56.84, -,8.984831
12.40,2067.746,962.30,-40.71429,56.84, -,8.984831
12.45,2064.898,962.40,-43.42857,56.84, -,8.984831
12.50,2101.92,961.10,-5.476191,56.84, -,8.984831
12.55,2121.869,960.40,16.23809,56.84, -,8.945935
12.60,2079.132,961.90,-21.76191,56.84, -,8.945935
12.65,2073.439,962.10,-24.47619,56.84, -,8.945935
12.70,2067.746,962.30,-29.90476,56.84, -,8.945935
12.75,2070.592,962.20,-24.47619,56.84, -,8.945935
12.80,2067.746,962.30,-24.47619,56.84, -,8.945935
12.85,2062.053,962.50,-29.90476,56.84, -,8.945935
12.90,2062.053,962.50,-24.47619,56.84, -,8.945935
12.95,2064.898,962.40,-21.76191,56.84, -,8.945935
13.00,2064.898,962.40,-21.76191,56.84, -,8.945935
13.05,2064.898,962.40,-27.19048,56.84, -,8.945935
13.10,2064.898,962.40,-21.76191,56.84, -,8.945935
13.15,2064.898,962.40,-16.33333,56.84, -,8.945935
13.20,2064.898,962.40,-13.61905,56.84, -,8.945935
13.25,2050.671,962.90,-21.76191,56.84, -,8.945935
13.30,2039.294,963.30,-27.19048,56.84, -,8.945935
13.35,2050.671,962.90,-16.33333,56.84, -,8.945935
13.40,2059.208,962.60,-8.190476,56.84, -,8.945935
13.45,2056.362,962.70,-10.90476,56.84, -,8.945935
13.50,2042.137,963.20,-21.71428,56.84, -,8.965384
13.55,2027.919,963.70,-70.47619,56.84, -,8.965384
13.60,2030.763,963.60,-86.7619,56.84, -,8.965384
13.65,2036.449,963.40,-40.61905,56.84, -,8.965384
13.70,2033.606,963.50,-37.90476,56.84, -,8.965384
13.75,2033.606,963.50,-32.47619,56.84, -,8.965384
13.80,2033.606,963.50,-35.19048,56.84, -,8.965384
13.85,2027.919,963.70,-37.90476,56.84, -,8.965384
13.90,2022.233,963.90,-37.90476,56.84, -,8.965384
13.95,2019.392,964.00,-40.61905,56.84, -,8.965384
14.00,2022.233,963.90,-40.61905,56.84, -,8.965384
14.05,2022.233,963.90,-40.61905,56.84, -,8.965384
14.10,2013.707,964.20,-48.76191,56.84, -,8.965384
14.15,2008.024,964.40,-54.19048,56.84, -,8.965384
14.20,2005.183,964.50,-56.90476,56.84, -,8.965384
14.25,2010.866,964.30,-51.47619,56.84, -,8.965384
14.30,2019.392,964.00,-29.76191,56.84, -,8.965384
14.35,2019.392,964.00,-18.90476,56.84, -,8.965384
14.40,2016.55,964.10,-32.47619,56.84, -,8.965384
14.45,2013.707,964.20,-43.33333,56.84, -,8.965384
14.50,2008.024,964.40,-46.04762,56.84, -,8.965384
14.55,2002.343,964.60,-37.95238,56.84, -,8.965384
14.60,1990.98,965.00,-35.23809,56.84, -,8.965384
14.65,1993.82,964.90,-35.23809,56.84, -,8.965384
14.70,1999.501,964.70,-35.23809,56.84, -,8.965384
14.75,1996.661,964.80,-35.23809,56.84, -,8.965384
14.80,1996.661,964.80,-35.23809,56.84, -,8.965384
14.85,1996.661,964.80,-35.23809,56.84, -,8.965384
14.90,1993.82,964.90,-32.52381,56.84, -,8.965384
14.95,1990.98,965.00,-29.80952,56.84, -,8.965384
15.00,1988.141,965.10,-29.80952,56.84, -,8.965384
15.05,1993.82,964.90,-27.09524,56.84, -,8.965384
15.10,1996.661,964.80,-24.38095,56.84, -,8.965384
15.15,1993.82,964.90,-18.95238,56.84, -,8.965384
15.20,1988.141,965.10,-18.95238,56.84, -,8.965384
15.25,1985.301,965.20,-18.95238,56.84, -,8.965384
15.30,1982.462,965.30,-27.09524,56.84, -,8.965384
15.35,1982.462,965.30,-35.23809,56.84, -,8.965384
15.40,1976.784,965.50,-40.66667,56.84, -,8.965384
15.45,1976.784,965.50,-37.95238,56.84, -,8.965384
15.50,1973.946,965.60,-37.95238,56.84, -,8.965384
15.55,1971.106,965.70,-35.23809,56.84, -,8.965384
15.60,1971.106,965.70,-29.80952,56.84, -,8.965384
15.65,1965.43,965.90,-24.42857,56.84, -,8.965384
15.70,1962.593,966.00,-29.85714,56.84, -,8.965384
15.75,1956.918,966.20,-40.66667,56.84, -,8.965384
15.80,1954.082,966.30,-40.66667,56.84, -,8.965384
15.85,1954.082,966.30,-40.66667,56.84, -,8.965384
15.90,1954.082,966.30,-40.66667,56.84, -,8.965384
15.95,1948.408,966.50,-43.33333,56.84, -,8.965384
16.00,1945.573,966.60,-43.33333,56.84, -,8.965384
16.05,1934.229,967.00,-51.42857,56.84, -,8.965384
16.10,1928.559,967.20,-62.23809,56.84, -,8.965384
16.15,1925.725,967.30,-67.66666,56.84, -,8.965384
16.20,1925.725,967.30,-64.95238,56.84, -,8.965384
16.25,1937.064,966.90,-48.71429,56.84, -,8.965384
16.30,1942.736,966.70,-40.61905,56.84, -,8.965384
16.35,1945.573,966.60,-35.19048,56.84, -,8.965384
16.40,1942.736,966.70,-37.90476,56.84, -,8.965384
16.45,1937.064,966.90,-37.85714,56.84, -,8.965384
16.50,1928.559,967.20,-45.95238,56.84, -,8.965384
16.55,1914.389,967.70,-56.71429,56.84, -,8.965384
16.60,1908.722,967.90,-59.38095,56.84, -,8.965384
16.65,1908.722,967.90,-59.38095,56.84, -,8.965384
16.70,1908.722,967.90,-53.95238,56.84, -,8.965384
16.75,1908.722,967.90,-51.23809,56.84, -,8.965384
16.80,1905.89,968.00,-48.57143,56.84, -,8.965384
16.85,1905.89,968.00,-45.85714,56.84, -,8.965384
16.90,1908.722,967.90,-43.14286,56.84, -,8.965384
16.95,1905.89,968.00,-45.85714,56.84, -,8.965384
17.00,1903.058,968.10,-43.19048,56.84, -,8.965384
17.05,1905.89,968.00,-37.76191,56.84, -,8.965384
17.10,1905.89,968.00,-26.95238,56.84, -,8.965384
17.15,1903.058,968.10,-24.28572,56.84, -,8.965384
17.20,1900.224,968.20,-24.28572,56.84, -,8.965384
17.25,1900.224,968.20,-24.28572,56.84, -,8.965384
17.30,1900.224,968.20,-35.09524,56.84, -,8.965384
17.35,1903.058,968.10,-37.76191,56.84, -,8.965384
17.40,1905.89,968.00,-37.76191,56.84, -,8.965384
17.45,1903.058,968.10,-37.76191,56.84, -,8.965384
17.50,1894.56,968.40,-40.47619,56.84, -,8.965384
17.55,1891.729,968.50,-35.09524,56.84, -,8.965384
17.60,1886.065,968.70,-27,56.84, -,8.965384
17.65,1883.235,968.80,-24.33333,56.84, -,8.965384
17.70,1883.235,968.80,-24.33333,56.84, -,8.965384
17.75,1880.403,968.90,-27.04762,56.84, -,8.965384
17.80,1883.235,968.80,-24.33333,56.84, -,8.965384
17.85,1883.235,968.80,-21.61905,56.84, -,8.965384
17.90,1877.573,969.00,-27,56.84, -,8.965384
17.95,1874.744,969.10,-32.42857,56.84, -,8.965384
18.00,1871.913,969.20,-32.42857,56.84, -,8.965384
18.05,1869.084,969.30,-32.42857,56.84, -,8.965384
18.10,1866.253,969.40,-37.85714,56.84, -,8.965384
18.15,1863.424,969.50,-40.57143,56.84, -,8.965384
18.20,1863.424,969.50,-37.85714,56.84, -,8.965384
18.25,1860.596,969.60,-37.85714,56.84, -,8.965384
18.30,1857.766,969.70,-40.57143,56.84, -,8.965384
18.35,1860.596,969.60,-37.85714,56.84, -,8.965384
18.40,1860.596,969.60,-40.57143,56.84, -,8.965384
18.45,1854.938,969.80,-48.66667,56.84, -,8.965384
18.50,1854.938,969.80,-45.95238,56.84, -,8.965384
18.55,1852.108,969.90,-40.57143,56.84, -,8.965384
18.60,1852.108,969.90,-37.85714,56.84, -,8.965384
18.65,1849.281,970.00,-35.19048,56.84, -,8.965384
18.70,1849.281,970.00,-32.47619,56.84, -,8.965384
18.75,1846.454,970.10,-35.19048,56.84, -,8.965384
18.80,1840.798,970.30,-37.85714,56.84, -,8.965384
18.85,1837.97,970.40,-43.28571,56.84, -,8.965384
18.90,1835.144,970.50,-46,56.84, -,8.965384
18.95,1835.144,970.50,-40.61905,56.84, -,8.965384
19.00,1832.318,970.60,-40.61905,56.84, -,8.965384
19.05,1832.318,970.60,-37.90476,56.84, -,8.965384
19.10,1826.664,970.80,-40.57143,56.84, -,8.965384
19.15,1826.664,970.80,-37.85714,56.84, -,8.965384
19.20,1826.664,970.80,-35.14286,56.84, -,8.965384
19.25,1826.664,970.80,-35.14286,56.84, -,8.965384
19.30,1826.664,970.80,-32.42857,56.84, -,8.965384
19.35,1821.012,971.00,-35.09524,56.84, -,8.965384
19.40,1821.012,971.00,-37.80952,56.84, -,8.965384
19.45,1821.012,971.00,-37.80952,56.84, -,8.965384
19.50,1818.187,971.10,-35.09524,56.84, -,8.965384
19.55,1809.71,971.40,-43.19048,56.84, -,8.965384
19.60,1806.886,971.50,-43.14286,56.84, -,8.965384
19.65,1801.238,971.70,-48.52381,56.84, -,8.965384
19.70,1798.414,971.80,-48.47619,56.84, -,8.965384
19.75,1798.414,971.80,-48.47619,56.84, -,8.965384
19.80,1789.944,972.10,-53.80952,56.84, -,8.965384
19.85,1775.832,972.60,-61.85714,56.84, -,8.965384
19.90,1778.653,972.50,-56.47619,56.84, -,8.965384
19.95,1778.653,972.50,-53.76191,56.84, -,8.965384
20.00,1773.009,972.70,-59.14286,56.84, -,8.965384
20.05,1764.545,973.00,-64.47619,56.84, -,8.965384
20.10,1761.725,973.10,-67.14286,56.84, -,8.965384
20.15,1758.903,973.20,-64.42857,56.84, -,8.965384
20.20,1758.903,973.20,-64.42857,56.84, -,8.965384
20.25,1758.903,973.20,-64.42857,56.84, -,8.965384
20.30,1758.903,973.20,-64.42857,56.84, -,8.965384
20.35,1753.262,973.40,-69.80952,56.84, -,8.965384
20.40,1750.443,973.50,-67.09524,56.84, -,8.965384
20.45,1750.443,973.50,-67.09524,56.84, -,8.965384
20.50,1747.624,973.60,-69.7619,56.84, -,8.965384
20.55,1747.624,973.60,-67.09524,56.84, -,8.984831
20.60,1753.262,973.40,-53.61905,56.84, -,8.984831
20.65,1747.624,973.60,-56.33333,56.84, -,8.984831
20.70,1747.624,973.60,-50.95238,56.84, -,8.984831
20.75,1750.443,973.50,-45.61905,56.84, -,8.984831
20.80,1750.443,973.50,-45.61905,56.84, -,8.984831
20.85,1747.624,973.60,-40.23809,56.84, -,8.984831
20.90,1744.803,973.70,-29.47619,56.84, -,8.984831
20.95,1741.985,973.80,-34.80952,56.84, -,8.984831
21.00,1739.165,973.90,-37.47619,56.84, -,8.984831
21.05,1741.985,973.80,-29.42857,56.84, -,8.984831
21.10,1741.985,973.80,-21.38095,56.84, -,8.984831
21.15,1741.985,973.80,-18.71428,56.84, -,8.984831
21.20,1733.529,974.10,-24.09524,56.84, -,8.984831
21.25,1719.44,974.60,-37.52381,56.84, -,8.984831
21.30,1727.892,974.30,-29.47619,56.84, -,8.984831
21.35,1730.709,974.20,-26.80952,56.84, -,8.984831
21.40,1727.892,974.30,-24.09524,56.84, -,8.984831
21.45,1725.073,974.40,-24.09524,56.84, -,8.984831
21.50,1722.256,974.50,-26.76191,56.84, -,8.965384
21.55,1719.44,974.60,-26.76191,56.84, -,8.965384
21.60,1719.44,974.60,-26.76191,56.84, -,8.965384
21.65,1713.805,974.80,-37.52381,56.84, -,8.965384
21.70,1710.988,974.90,-34.80952,56.84, -,8.965384
21.75,1708.172,975.00,-37.47619,56.84, -,8.965384
21.80,1708.172,975.00,-40.14286,56.84, -,8.965384
21.85,1705.356,975.10,-42.80952,56.84, -,8.965384
21.90,1702.539,975.20,-42.80952,56.84, -,8.965384
21.95,1702.539,975.20,-40.14286,56.84, -,8.965384
22.00,1705.356,975.10,-34.80952,56.84, -,8.965384
22.05,1702.539,975.20,-34.80952,56.84, -,8.965384
22.10,1699.724,975.30,-40.14286,56.84, -,8.965384
22.15,1691.279,975.60,-48.19048,56.84, -,8.965384
22.20,1685.649,975.80,-53.57143,56.84, -,8.965384
22.25,1682.834,975.90,-48.19048,56.84, -,8.965384
22.30,1682.834,975.90,-34.76191,56.84, -,8.965384
22.35,1680.02,976.00,-45.47619,56.84, -,8.965384
22.40,1674.392,976.20,-53.52381,56.84, -,8.965384
22.45,1677.207,976.10,-48.19048,56.84, -,8.965384
22.50,1680.02,976.00,-42.85714,56.84, -,8.965384
22.55,1677.207,976.10,-42.85714,56.84, -,8.984831
22.60,1674.392,976.20,-42.85714,56.84, -,8.984831
22.65,1674.392,976.20,-42.85714,56.84, -,8.984831
22.70,1671.58,976.30,-40.14286,56.84, -,8.984831
22.75,1665.953,976.50,-42.85714,56.84, -,8.984831
22.80,1665.953,976.50,-40.19048,56.84, -,8.984831
22.85,1665.953,976.50,-40.19048,56.84, -,8.984831
22.90,1663.141,976.60,-40.19048,56.84, -,8.984831
22.95,1663.141,976.60,-37.52381,56.84, -,8.984831
23.00,1660.328,976.70,-40.19048,56.84, -,8.984831
23.05,1660.328,976.70,-42.85714,56.84, -,8.984831
23.10,1660.328,976.70,-40.19048,56.84, -,8.984831
23.15,1663.141,976.60,-34.85714,56.84, -,8.984831
23.20,1663.141,976.60,-26.80952,56.84, -,8.984831
23.25,1660.328,976.70,-24.09524,56.84, -,8.984831
23.30,1660.328,976.70,-21.42857,56.84, -,8.984831
23.35,1657.516,976.80,-24.09524,56.84, -,8.984831
23.40,1657.516,976.80,-21.42857,56.84, -,8.984831
23.45,1657.516,976.80,-16.04762,56.84, -,8.984831
23.50,1654.703,976.90,-21.38095,56.84, -,8.984831
23.55,1654.703,976.90,-24.04762,56.84, -,8.984831
23.60,1649.081,977.10,-26.71428,56.84, -,8.984831
23.65,1649.081,977.10,-24.04762,56.84, -,8.984831
