#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 4225, 1, Aether4,    21.89, 7,    main,   -2.69, 100209.00,   93.32,   31.53,  -21.83,  -21.83, 16.2, 4.05, 4.05, 4.14,  -7.81,   3.53,  -7.24, 674.67, -83.63,  46.46,  -0.12,   0.08,   0.71, 155.29, 4.14, 4.20, 0.06, 0.07, 0.09, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    21.99, 7,    main,   -2.69, 100233.00,   91.30,   29.52,  -21.79,  -21.79, 16.2, 4.05, 4.05, 4.14,  -7.39,   1.73,  -2.25,-114.29, 103.64,  50.30,  -0.20,   0.08,   0.77, 165.90, 4.14, 4.20, 0.06, 0.07, 0.09, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.09, 7,    main,   -0.00, 100282.00,   87.19,   25.40,  -21.68,  -21.68, 16.2, 4.05, 4.05, 4.14, -12.35,   3.34,  -0.23,-396.52, 105.22, -33.14,  -0.14,   0.11,   0.76, 176.91, 4.14, 4.20, 0.06, 0.07, 0.09, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.10, 7,    main,   -0.00, 100282.00,   87.19,   25.40,  -21.68,  -21.68, 16.2, 4.04, 4.04, 4.14, -12.35,   3.34,  -0.23,-396.52, 105.22, -33.14,  -0.14,   0.11,   0.76, 176.91, 4.15, 4.20, 0.05, 0.07, 0.09, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.19, 7,    main,    0.54, 100328.00,   83.33,   21.54,  -21.47,  -21.47, 16.2, 4.04, 4.04, 4.14,  -9.79,   2.07,  -0.78,-383.10, -49.81,-119.57,  -0.11,   0.10,   0.75, 168.18, 4.15, 4.20, 0.05, 0.07, 0.09, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.29, 7,    main,   -4.31, 100307.00,   85.09,   23.31,  -21.16,  -21.16, 16.1, 4.04, 4.04, 4.14,  -7.72,   3.35,  -3.32,  33.48, -68.31, -19.89,  -0.08,   0.09,   0.70, 161.06, 4.15, 4.20, 0.05, 0.07, 0.09, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.39, 7,    main,   -2.16, 100326.00,   83.49,   21.71,  -20.72,  -20.72, 16.2, 4.04, 4.04, 4.14,  -7.33,   6.89,  -2.94, 126.56,   5.79,-136.72,  -0.13,   0.07,   0.71, 153.78, 4.15, 4.20, 0.05, 0.07, 0.09, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.42, 7,    main,   -2.16, 100326.00,   83.49,   21.71,  -20.72,  -20.72, 16.2, 4.03, 4.02, 4.12,  -7.33,   6.89,  -2.94, 126.56,   5.79,-136.72,  -0.13,   0.07,   0.71, 153.78, 4.12, 4.18, 0.06, 0.07, 0.08, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.49, 7,    main,   -5.93, 100311.00,   84.75,   22.97,  -20.21,  -20.21, 16.2, 4.03, 4.02, 4.12,  -5.39,  10.51,  -3.22,-206.88,   4.08, -51.33,  -0.18,   0.06,   0.71, 149.40, 4.12, 4.18, 0.06, 0.07, 0.08, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.59, 7,    main,   -2.16, 100362.00,   80.47,   18.69,  -19.58,  -19.58, 16.2, 4.03, 4.02, 4.12,  -7.65,   3.18,  -9.59, -65.70,  52.49,  44.01,  -0.11,   0.06,   0.69, 156.22, 4.12, 4.18, 0.06, 0.07, 0.08, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.69, 7,    main,    1.08, 100462.00,   72.09,   10.30,  -18.82,  -18.82, 16.2, 4.03, 4.02, 4.12, -13.34,   4.78,  -0.61,-124.54,  77.45,  -4.88,  -0.09,   0.08,   0.71, 161.21, 4.12, 4.18, 0.06, 0.07, 0.08, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.73, 7,    main,    1.08, 100462.00,   72.09,   10.30,  -18.82,  -18.82, 16.2, 4.03, 4.02, 4.12, -13.34,   4.78,  -0.61,-124.54,  77.45,  -4.88,  -0.09,   0.08,   0.71, 161.21, 4.12, 4.18, 0.06, 0.07, 0.08, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.73, 7,    main,    1.08, 100462.00,   72.09,   10.30,  -18.82,  -18.82, 16.2, 4.03, 4.02, 4.12, -13.34,   4.78,  -0.61,-124.54,  77.45,  -4.88,  -0.09,   0.08,   0.71, 161.21, 4.12, 4.18, 0.06, 0.07, 0.08, 1, 1, 12,  43.1040328, -70.9947723,    89.0, 2018,  4, 13, 11, 25,  2,       72,       90, 212,  37,   1.3,   0.7,   1.1, 32,  0,  0,  0,  0,  0,  0,  0,  0, 34, 32, 33,  0, 34, 30,  0,  0, 35,  0, 31, 33,  0,  0, 26, 32,  0,  0,  0,  0,  0, 36,  0
6, 4225, 1, Aether4,    22.74, 7,    main,    1.08, 100462.00,   72.09,   10.30,  -18.82,  -18.82, 16.2, 4.02, 4.00, 4.12, -13.34,   4.78,  -0.61,-124.54,  77.45,  -4.88,  -0.09,   0.08,   0.71, 161.21, 4.12, 4.18, 0.05, 0.07, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    22.79, 7,    main,   -1.08, 100449.00,   73.18,   11.39,  -17.91,  -17.91, 16.2, 4.02, 4.00, 4.12,  -6.95,   1.16,  -1.10,-367.78,  36.01,  65.13,  -0.02,   0.10,   0.74, 168.00, 4.12, 4.18, 0.05, 0.07, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    22.89, 7,    main,   -2.69, 100499.00,   68.99,    7.20,  -16.92,  -16.92, 16.2, 4.02, 4.00, 4.12,  -7.50,  -1.61,  -1.51,-263.59,  81.48,  27.78,   0.05,   0.08,   0.82, 174.45, 4.12, 4.18, 0.05, 0.07, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    22.99, 7,    main,   -0.54, 100496.00,   69.24,    7.46,  -15.83,  -15.83, 16.2, 4.02, 4.00, 4.12,  -8.54,  -2.58,  -1.64,   0.70,  15.99, -91.06,   0.03,   0.09,   0.89, 176.21, 4.12, 4.18, 0.05, 0.07, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.06, 7,    main,   -0.54, 100496.00,   69.24,    7.46,  -15.83,  -15.83, 16.2, 4.03, 4.02, 4.13,  -8.54,  -2.58,  -1.64,   0.70,  15.99, -91.06,   0.03,   0.09,   0.89, 176.21, 4.12, 4.18, 0.05, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.09, 7,    main,   -0.00, 100541.00,   65.47,    3.69,  -14.68,  -14.68, 16.2, 4.03, 4.02, 4.13,  -7.94,  -0.72,   0.21, 395.00,  24.29, -65.24,   0.01,   0.11,   0.85, 169.40, 4.12, 4.18, 0.05, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.19, 7,    main,   -3.77, 100541.00,   65.47,    3.69,  -13.45,  -13.45, 16.2, 4.03, 4.02, 4.13,  -7.19,   2.15,   1.13, 372.11,  72.75, -40.16,  -0.03,   0.13,   0.81, 161.15, 4.12, 4.18, 0.05, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.29, 7,    main, 1024.90, 100873.00,   37.69,  -24.09,  -12.16,  -12.16, 16.2, 4.03, 4.02, 4.13,  -7.70,   3.05,   4.12,  36.53, 101.62, -68.72,  -0.07,   0.14,   0.84, 150.57, 4.12, 4.18, 0.05, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.38, 7,    main, 1024.90, 100873.00,   37.69,  -24.09,  -12.16,  -12.16, 16.2, 3.51, 4.02, 4.14,  -7.70,   3.05,   4.12,  36.53, 101.62, -68.72,  -0.07,   0.14,   0.84, 150.57, 4.14, 4.20, 0.05, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.39, 7,    main,  -31.25, 100616.00,   59.19,   -2.60,  -10.86,  -10.86, 16.2, 3.51, 4.02, 4.14,   9.73, -13.42,  17.79, 142.00,-142.77, -95.52,  -0.01,   0.00,   1.04, 160.47, 4.14, 4.20, 0.05, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.49, 7,    main,   -9.16, 100632.00,   57.85,   -3.93,   -9.56,   -9.56, 16.2, 3.51, 4.02, 4.14,   1.65,  -5.92,  12.08,-132.60,   1.70,   0.68,   0.03,  -0.00,   1.03, 160.35, 4.14, 4.20, 0.05, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.59, 7,    main,   -9.16, 100607.00,   59.94,   -1.84,   -8.27,   -8.27, 16.2, 3.51, 4.02, 4.14,  -0.27,   3.36,  10.93,  32.26, -46.94,  57.50,  -0.01,   0.00,   1.04, 167.47, 4.14, 4.20, 0.05, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.69, 7,    main,   -8.62, 100609.00,   59.77,   -2.01,   -7.03,   -7.03, 16.2, 3.51, 4.02, 4.14,  -1.79,  -1.27,   9.90, -41.78,   0.54,   1.47,  -0.01,  -0.00,   1.04, 167.49, 4.14, 4.20, 0.05, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.70, 7,    main,   -8.62, 100609.00,   59.77,   -2.01,   -7.03,   -7.03, 16.2, 3.55, 4.02, 4.15,  -1.79,  -1.27,   9.90, -41.78,   0.54,   1.47,  -0.01,  -0.00,   1.04, 167.49, 4.14, 4.20, 0.04, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.73, 7,    main,   -8.62, 100609.00,   59.77,   -2.01,   -7.03,   -7.03, 16.2, 3.55, 4.02, 4.15,  -1.79,  -1.27,   9.90, -41.78,   0.54,   1.47,  -0.01,  -0.00,   1.04, 167.49, 4.14, 4.20, 0.04, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.73, 7,    main,   -8.62, 100609.00,   59.77,   -2.01,   -7.03,   -7.03, 16.2, 3.55, 4.02, 4.15,  -1.79,  -1.27,   9.90, -41.78,   0.54,   1.47,  -0.01,  -0.00,   1.04, 167.49, 4.14, 4.20, 0.04, 0.06, 0.08, 1, 1, 12,  43.1040497, -70.9947283,    69.0, 2018,  4, 13, 11, 25,  3,       68,       76, 210,  27,   1.3,   0.7,   1.1, 26,  0,  0,  0,  0,  0,  0,  0,  0, 34, 26, 40,  0, 34, 34,  0,  0, 26,  0, 34, 28,  0,  0, 37, 34,  0,  0,  0,  0,  0, 33,  0
6, 4225, 1, Aether4,    23.79, 7,    main,   -9.16, 100633.00,   57.76,   -4.02,   -5.85,   -5.85, 16.2, 3.55, 4.02, 4.15,  -0.87,  -0.71,  10.11,  35.80,   0.36,   2.94,  -0.02,   0.01,   1.05, 167.60, 4.14, 4.20, 0.04, 0.06, 0.08, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    23.89, 7,    main,   -9.16, 100635.00,   57.60,   -4.19,   -4.74,   -4.74, 16.2, 3.55, 4.02, 4.15,  -1.06,  -0.34,  10.23, -64.36,   1.64,  -1.76,  -0.01,   0.00,   1.05, 167.38, 4.14, 4.20, 0.04, 0.06, 0.08, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    23.99, 7,    main,   -9.16, 100649.00,   56.42,   -5.36,   -3.74,   -3.74, 16.2, 3.55, 4.02, 4.15,  -1.03,  -0.28,  10.25,   9.01,   0.06,  -0.06,  -0.03,   0.00,   1.05, 167.37, 4.14, 4.20, 0.04, 0.06, 0.08, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    24.02, 7,    main,   -9.16, 100649.00,   56.42,   -5.36,   -3.74,   -3.74, 16.2, 3.55, 4.00, 4.12,  -1.03,  -0.28,  10.25,   9.01,   0.06,  -0.06,  -0.03,   0.00,   1.05, 167.37, 4.12, 4.17, 0.04, 0.05, 0.08, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    24.09, 7,    main,   -9.16, 100643.00,   56.93,   -4.86,   -2.87,   -2.87, 16.2, 3.55, 4.00, 4.12,  -1.01,  -0.24,  10.25,  -1.74,   0.18,  -0.30,  -0.03,  -0.00,   1.05, 167.34, 4.12, 4.17, 0.04, 0.05, 0.08, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    24.19, 7,    main,   -9.16, 100609.00,   59.77,   -2.01,   -2.11,   -2.11, 16.2, 3.55, 4.00, 4.12,  -0.99,  -0.24,  10.24,  -1.00,   0.18,  -0.24,  -0.03,  -0.00,   1.05, 167.31, 4.12, 4.17, 0.04, 0.05, 0.08, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    24.29, 7,    main,   -9.16, 100618.00,   59.02,   -2.76,   -1.45,   -1.45, 16.2, 3.55, 4.00, 4.12,  -1.00,  -0.26,  10.32,  -0.52,   0.06,  -0.24,  -0.03,  -0.00,   1.04, 167.30, 4.12, 4.17, 0.04, 0.05, 0.08, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    24.34, 7,    main,   -9.16, 100618.00,   59.02,   -2.76,   -1.45,   -1.45, 16.2, 3.53, 4.03, 4.14,  -1.00,  -0.26,  10.32,  -0.52,   0.06,  -0.24,  -0.03,  -0.00,   1.04, 167.30, 4.14, 4.19, 0.05, 0.06, 0.07, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    24.39, 7,    main,   -9.16, 100592.00,   61.20,   -0.59,   -0.90,   -0.90, 16.2, 3.53, 4.03, 4.14,  -1.01,  -0.23,  10.16,  -1.07,   0.06,  -0.30,  -0.03,   0.00,   1.05, 167.28, 4.14, 4.19, 0.05, 0.06, 0.07, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    24.49, 7,    main,   -9.16, 100619.00,   58.94,   -2.85,   -0.46,   -0.46, 16.2, 3.53, 4.03, 4.14,  -0.97,  -0.23,  10.18,  -0.70,   0.18,  -0.18,  -0.04,   0.00,   1.04, 167.25, 4.14, 4.19, 0.05, 0.06, 0.07, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    24.59, 7,    main,   -9.16, 100616.00,   59.19,   -2.60,   -0.14,   -0.14, 16.2, 3.53, 4.03, 4.14,  -1.02,  -0.23,  10.25,  -0.27,   0.12,  -0.24,  -0.04,   0.00,   1.05, 167.23, 4.14, 4.19, 0.05, 0.06, 0.07, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
6, 4225, 1, Aether4,    24.66, 7,    main,   -9.16, 100616.00,   59.19,   -2.60,   -0.14,   -0.14, 16.2, 3.53, 4.04, 4.14,  -1.02,  -0.23,  10.25,  -0.27,   0.12,  -0.24,  -0.04,   0.00,   1.05, 167.23, 4.14, 4.19, 0.05, 0.06, 0.07, 1, 1, 11,  43.1040601, -70.9946882,    50.0, 2018,  4, 13, 11, 25,  4,       66,       67, 208,  13,   1.5,   0.8,   1.3, 35,  0,  0,  0,  0,  0,  0,  0,  0, 33, 35, 33,  0, 31, 33,  0,  0, 37,  0, 30, 14,  0,  0, 39, 25,  0,  0,  0,  0,  0, 30,  0
